Het Rijksmuseum,lv,wilde,pv,de Duitse toeriste,ond,graag,bb,bezoeken,wwg,,,,
Het vliegtuig,lv,hebben,pv,mijn vrienden,ond,door mijn fout,bb,gemist,wwg,,,,
De multimiljonair,ond,heeft,pv,tijdens het benefietconcert,bb,het goede doel,mwv,een aanzienlijk bedrag,lv,geschonken,wwg,,
De politieagent,ond,gaf,pv,tijdens de verkeerscontrole,bb,fietsers zonder fietslicht,mwv,een fikse bekeuring,lv,,wwg,,
Het gelukkige meisje,ond,mocht,pv,tijdens de huldiging van de Olympische sporters,bb,de medaillewinnaars,mwv,een bosje bloemen,lv,geven,wwg,,
De automonteur,ond,heeft,pv,na de jaarlijkse controle,bb,de eigenaar van de auto,mwv,het slechte nieuws,lv,meegedeeld,wwg,,
Onze slager,ond,geeft,pv,altijd,bb,kleine kinderen,mwv,een plakje worst,lv,,wwg,,
Mijn tante,ond,wilde,pv,na de lunch,bb,ons,mwv,haar vakantiefoto's,lv,laten zien,wwg,,
Wij,ond,hebben,pv,gisteren,bb,de ober,mwv,een flinke fooi,lv,gegeven,wwg,,
Ik,ond,heb,pv,per ongeluk,bb,mijn zieke klasgenootje,mwv,het verkeerde huiswerk,lv,doorgegeven,wwg,,
De assistente,ond,moest,pv,tijdens de operatie,bb,de chirurg,mwv,de medische instrumenten,lv,overhandigen,wwg,,
De geredde man,ond,heeft,pv,gisteren,bb,zijn redders,mwv,een bedankje,lv,gestuurd,wwg,,
De geopereerde conrector,ond,moest,pv,tijdens zijn revalidatieproces,bb,aan zijn collega,mwv,zijn taken,lv,overdragen,wwg,,
De reizigers,ond,moesten,pv,tijdens de controle,bb,de controleurs,mwv,hun vervoersbewijs,lv,laten zien,wwg,,
De architect,ond,heeft,pv,vorige week,bb,de opdrachtgevers,mwv,de eerste tekeningen,lv,laten zien,wwg,,
Veel landen,ond,hadden,pv,na de hevige aardbeving,bb,de inwoners van het getroffen gebied,mwv,medische hulp,lv,beloofd,wwg,,
De politiek leider,ond,beloofde,pv,tijdens zijn verkiezingscampagne,bb,de bevolking,mwv,gratis gezondheidszorg,lv,,wwg,,
Onze leraar,ond,heeft,pv,tijdens de laatste minuten van de les,bb,ons,mwv,zijn favoriete liedje,lv,laten horen,wwg,,
De coach,ond,gaf,pv,na de wedstrijd,bb,zijn aanvoerder,mwv,grote complimenten,lv,,wwg,,
De tandarts,ond,heeft,pv,tijdens het halfjaarlijkse onderzoek,bb,mijn vader,mwv,een elektrische tandenborstel,lv,aangeraden,wwg,,
Een zakkenroller,ond,probeerde,pv,tijdens de koopavond,bb,voorbijgangers,mwv,gestolen telefoons,lv,te verkopen,wwg,,
Een stewardess,ond,moet,pv,in geval van nood,bb,de passagiers,mwv,duidelijke instructies,lv,geven,wwg,,
De dolfijnentrainer,ond,geeft,pv,na iedere geslaagde oefening,bb,de dolfijnen,mwv,een visje,lv,,wwg,,
De supporters,ond,gaven,pv,na de knappe redding,bb,de doelman,mwv,een gigantisch applaus,lv,,wwg,,
De bondscoach,ond,heeft,pv,tijdens de wedstrijd,bb,de jonge verdediger,mwv,duidelijke aanwijzingen,lv,gegeven,wwg,,
Wij,ond,hebben,pv,gisteren,bb,mijn ouders,mwv,de datum van onze trouwdag,lv,verteld,wwg,,
De uitvinder,ond,wilde,pv,met een goede presentatie,bb,de directeur van de fabriek,mwv,zijn nieuwe product,lv,verkopen,wwg,,
De hondentrainster,ond,gaf,pv,na een geslaagde oefening,bb,haar hond,mwv,een koekje,lv,,wwg,,
Mijn vader,ond,heeft,pv,gisteren,bb,mij,mwv,zijn oude rapporten,lv,laten zien,wwg,,
De gastspreker,ond,liet,pv,tijdens de les over de Tweede Wereldoorlog,bb,ons,mwv,oude voedselbonnen,lv,zien,wwg,,
De Franse gids,ond,heeft,pv,tijdens de rondleiding,bb,de geïnteresseerde toeristen,mwv,de oude martelkamers,lv,laten zien,wwg,,
De straatverkoper,ond,heeft,pv,met een mooi verhaal,bb,de voorbijgangers,mwv,allerlei producten,lv,aangesmeerd,wwg,,
Onze opa,ond,had,pv,na zijn dood,bb,zijn kleinkinderen,mwv,zijn oude camera's,lv,nagelaten,wwg,,
De diëtist,ond,heeft,pv,vorige week,bb,mijn vader,mwv,een gezonder eetpatroon,lv,aangeraden,wwg,,
Mijn zusje,ond,mocht,pv,tijdens de dodenherdenking,bb,aan de toeschouwers,mwv,haar gedicht,lv,voorlezen,wwg,,
Mijn broer,ond,heeft,pv,vorige week,bb,zijn vriendin,mwv,een verlovingsring,lv,gegeven,wwg,,
De assistent van de apotheker,ond,moest,pv,heel nauwkeurig,bb,de bejaarde vrouw,mwv,de dosering van het medicijn,lv,uitleggen,wwg,,
De president,ond,had,pv,tijdens het televisie-interview,bb,de  bewoners van die arme regio,mwv,een nieuw ziekenhuis,lv,beloofd,wwg,,
De meubelverkoper,ond,beloofde,pv,tijdens het telefoongesprek,bb,de ontevreden klanten,mwv,een nieuwe bank,lv,,wwg,,
De bondscoach van het Nederlands elftal,ond,wil,pv,tijdens de komende wedstrijden,bb,jonge spelers,mwv,een kans,lv,geven,wwg,,
De popster,ond,beloofde,pv,na het concert,bb,alle fans,mwv,een hand,lv,te geven,wwg,,
De voetballer,ond,heeft,pv,na de wedstrijd,bb,de invalide fan,mwv,zijn shirt,lv,geschonken,wwg,,
Mijn broertje,ond,geeft,pv,altijd,bb,de hond,mwv,de helft van zijn aardappelen,lv,,wwg,,
Apothekers,ond,schijnen,pv,regelmatig,bb,hun klanten,mwv,verkeerde medicijnen,lv,te verkopen,wwg,,
De ervaren dokter,ond,had,pv,per ongeluk,bb,de jonge vrouw,mwv,verkeerde medicijnen,lv,voorgeschreven,wwg,,
De ontevreden werknemer,ond,had,pv,na de mislukte contractonderhandelingen,bb,zijn baas,mwv,een boze e-mail,lv,gestuurd,wwg,,
De voetballer,ond,had,pv,na zijn grove overtreding,bb,de tegenstander,mwv,zijn excuses,lv,aangeboden,wwg,,
Een vreemde vrouw,ond,geeft,pv,iedere dag,bb,de zwerfkatten,mwv,een kopje melk,lv,,wwg,,
De jonge onderzoeker,ond,moest,pv,iedere week,bb,zijn strenge begeleider,mwv,een update van zijn onderzoek,lv,sturen,wwg,,
Koningin Maxima,ond,heeft,pv,tijdens haar toespraak,bb,de Nederlandse bevolking,mwv,een compliment,lv,gegeven,wwg,,
De minister-president,ond,heeft,pv,na de val van het kabinet,bb,de koning,mwv,zijn ontslag,lv,aangeboden,wwg,,
De verkeerspolitie,ond,heeft,pv,tijdens de nachtelijke controle,bb,veel hardrijders,mwv,een hoge boete,lv,gegeven,wwg,,
De directie van de NS,ond,heeft,pv,tijdens de treinstoringen,bb,de gestrande reizigers,mwv,een alternatieve slaapplek,lv,aangeboden,wwg,,
Mijn vriendin,ond,heeft,pv,tijdens het eten,bb,de hond,mwv,haar broccoli,lv,gegeven,wwg,,
Voorbijgangers,ond,hadden,pv,na het vreselijke ongeluk,bb,de gewonde bestuurder,mwv,een hartmassage,lv,gegeven,wwg,,
Brandweermannen,ond,moesten,pv,na de felle brand,bb,de geredde bewoner,mwv,een zuurstofmasker,lv,geven,wwg,,
De weduwnaar van de bekende schilderes,ond,had,pv,totaal onverwacht,bb,het museum,mwv,haar eerste zelfportret,lv,gegeven,wwg,,
Fans,ond,wilden,pv,na het concert,bb,hun idool,mwv,een rode roos,lv,geven,wwg,,
De vermoeide mentor,ond,overhandigde,pv,tijdens de laatste les van het jaar,bb,zijn leerlingen,mwv,hun rapporten,lv,,wwg,,
Ik,ond,heb,pv,per ongeluk,bb,iedereen,mwv,een digitale uitnodiging,lv,gestuurd,wwg,,
De docent,ond,vroeg,pv,tijdens de bespreking van de toets,bb,aan mij,mwv,het juiste antwoord,lv,,wwg,,
Mijn moeder,ond,stuurt,pv,ieder jaar,bb,haar oude schoolvriendinnen,mwv,een zelfgemaakte kerstkaart,lv,,wwg,,
Mijn tandarts,ond,heeft,pv,na de halfjaarlijkse controle,bb,mij,mwv,een andere tandenborstel,lv,aangeraden,wwg,,
De dictator,ond,deelde,pv,tijdens de ingelaste nieuwsuitzending,bb,de bevolking van zijn land,mwv,zijn aftreden,lv,,wwg,mee,restpv
De chirurg,ond,kon,pv,na de kijkoperatie,bb,de patiënt,mwv,het gunstige nieuws,lv,vertellen,wwg,,
De gearresteerde winkeldief,ond,gaf,pv,tijdens het verhoor,bb,de agenten,mwv,onjuiste informatie,lv,,wwg,,
Onze wiskundedocent,ond,heeft,pv,tijdens de pauze,bb,de geïnteresseerde leerlingen,mwv,extra oefensommen,lv,gegeven,wwg,,
De burgemeester,ond,heeft,pv,tijdens zijn eerste officiële toespraak,bb,de inwoners van zijn stad,mwv,meer fietspaden,lv,beloofd,wwg,,
Onze Poolse oppas,ond,heeft,pv,elke week,bb,aan onze kinderen,mwv,een paar Poolse woorden,lv,geleerd,wwg,,
Mijn ouders,ond,hebben,pv,tijdens het avondeten,bb,mijn zus en mij,mwv,een klein cadeautje,lv,gegeven,wwg,,
De boze werknemers,ond,hebben,pv,tijdens de staking,bb,de directeur,mwv,een brief met salariseisen,lv,overhandigd,wwg,,
De vriend van mijn zus,ond,zal,pv,na het concert,bb,de zangeres,mwv,een bos bloemen,lv,overhandigen,wwg,,
De autocoureur,ond,heeft,pv,na de gewonnen race,bb,zijn monteurs,mwv,een fles champagne,lv,beloofd,wwg,,
De scheidsrechter,ond,had,pv,volledig onterecht,bb,de verdediger,mwv,een gele kaart,lv,gegeven,wwg,,
De striptekenaar,ond,stuurde,pv,twee minuten voor de deadline,bb,de krantenredactie,mwv,zijn spotprent,lv,,wwg,,
Mijn favoriete Nederlandse zanger,ond,heeft,pv,na het optreden,bb,zijn fans,mwv,een foto met handtekeningen,lv,gegeven,wwg,,
De kunstenaar,ond,heeft,pv,na lange onderhandelingen,bb,de verzamelaar van moderne kunst,mwv,twee schilderijen,lv,verkocht,wwg,,
De verloskundige,ond,overhandigde,pv,na een snelle controle,bb,aan de uitgeputte moeder,mwv,haar dochtertje,lv,,wwg,,
De tandarts,ond,overhandigde,pv,met veel plezier,bb,de nieuwsgierige jongen,mwv,zijn getrokken kies,lv,,wwg,,
De vlotte verkoopster,ond,overhandigde,pv,met een vriendelijke lach,bb,de klant,mwv,zijn nieuwe jas,lv,,wwg,,
Een aantal gelukkige meisjes,ond,mocht,pv,na het concert,bb,de Canadese popster,mwv,een handje,lv,geven,wwg,,
Niemand,ond,heeft,pv,tijdens zijn afwezigheid,bb,mijn broer,mwv,zijn huiswerk,lv,doorgegeven,wwg,,
De Mexicaanse presidentskandidaat,ond,beloofde,pv,tijdens de verkiezingscampagne,bb,de bevolking van zijn land,mwv,meer werkgelegenheid,lv,,wwg,,
De presentator van de talentenshow,ond,heeft,pv,na de bekendmaking van de uitslag,bb,de verliezend finalist,mwv,een bos bloemen,lv,gegeven,wwg,,
De serveerster,ond,schonk,pv,na het voorgerecht,bb,haar gasten,mwv,een glaasje wijn,lv,in,wwg,,
De chef-kok,ond,heeft,pv,na het hoofdgerecht,bb,zijn gasten,mwv,een overheerlijk dessert,lv,beloofd,wwg,,
Het personeel van het tankstation,ond,heeft,pv,na een korte worsteling,bb,de politie,mwv,de overvallers,lv,kunnen overdragen,wwg,,
De badmeester,ond,heeft,pv,tijdens de les,bb,de enthousiaste kinderen,mwv,de rugslag,lv,geleerd,wwg,,
Die rijke oliemagnaat,ond,schenkt,pv,ieder jaar,bb,een ander goed doel,mwv,een flink bedrag,lv,,wwg,,
Ik,ond,heb,pv,vorige week,bb,mijn beste vriend,mwv,mijn oude laptop,lv,geleend,wwg,,
De Afrikaanse president,ond,heeft,pv,na jaren van oorlog,bb,de leider van het buurland,mwv,een wapenstilstand,lv,aangeboden,wwg,,
De vermoeide verpleegster,ond,had,pv,na een lange nachtdienst,bb,de verkeerde patiënt,mwv,pijnstilling,lv,gegeven,wwg,,
De verwarde conducteur,ond,had,pv,per ongeluk,bb,de passagiers,mwv,de verkeerde trein,lv,aangeraden,wwg,,
Onze moeder,ond,schenkt,pv,elke morgen,bb,voor ons,mwv,een glaasje melk,lv,,wwg,in,restpv
Ik,ond,heb,pv,na mijn slechte rapport,bb,mijn ouders,mwv,een betere inzet,lv,beloofd,wwg,,
Ik,ond,heb,pv,dit jaar,bb,mijn hele familie,mwv,een kerstkaartje,lv,gestuurd,wwg,,
Mijn zus,ond,mocht,pv,tijdens de huwelijksceremonie,bb,de bruidegom,mwv,de gouden ringen,lv,overhandigen,wwg,,
Mijn collega's en ik,ond,hebben,pv,vorige week,bb,onze zieke collega,mwv,een lief kaartje,lv,gestuurd,wwg,,
De serveerster,ond,heeft,pv,met een charmante glimlach,bb,de tevreden gasten,mwv,de rekening,lv,overhandigd,wwg,,
Die bekende acteur,ond,schenkt,pv,ieder jaar,bb,aan verschillende goede doelen,mwv,een flink bedrag,lv,,wwg,,
De automonteur,ond,heeft,pv,na een korte inspectie,bb,de trotse autobezitter,mwv,het slechte nieuws,lv,meegedeeld,wwg,,
De Nederlandse regering,ond,geeft,pv,ieder jaar,bb,aan uitmuntende studenten,mwv,een extra studiebeurs,lv,,wwg,,
Mijn docent,ond,adviseerde,pv,mij,mwv,vorige week,bb,dit huiswerkinstituut,lv,,wwg,,
De mondhygiëniste,ond,adviseerde,pv,de oudere man,mwv,tijdens de halfjaarlijkse controle,bb,een andere tandenborstel,lv,,wwg,,
De muzieklerares,ond,raadde,pv,haar vriendin,mwv,meteen,bb,een nieuwe piano,lv,,wwg,aan,restpv
De receptioniste van het hotel,ond,raadde,pv,de gasten,mwv,na aankomst,bb,een stadswandeling,lv,,wwg,aan,restpv
Verschillende diëtisten,ond,hebben,pv,mijn tante,mwv,nadrukkelijk,bb,gezondere voeding,lv,aangeraden,wwg,,
De veearts,ond,raadde,pv,de boer,mwv,resoluut,bb,het gebruik van antibiotica,lv,,wwg,af,restpv
Jip,ond,heeft,pv,dat meisje,mwv,tijdens hun afspraakje,bb,twee rode rozen,lv,gegeven,wwg,,
De rector,ond,gaf,pv,de geslaagde studenten,mwv,na zijn toespraak,bb,hun diploma,lv,,wwg,,
Het personeel van de verkoopafdeling,ond,stuurt,pv,hun zieke collega,mwv,elke maand,bb,een mooi kaartje,lv,,wwg,,
Mijn vader,ond,schenkt,pv,dat goede doel,mwv,elke maand,bb,een klein bedrag,lv,,wwg,,
Wij,ond,hebben,pv,de bewoners van het bejaardentehuis,mwv,vanmiddag,bb,onze tekeningen,lv,aangeboden,wwg,,
De scheidsrechter,ond,heeft,pv,de verdediger,mwv,na zijn grove overtreding,bb,een gele kaart,lv,gegeven,wwg,,
De ruiter,ond,heeft,pv,zijn paard,mwv,na de foutloze springoefening,bb,een suikerklontje,lv,gegeven,wwg,,
De Amerikaanse rapper,ond,heeft,pv,zijn fans,mwv,na zijn optreden,bb,handtekeningen,lv,gegeven,wwg,,
De minister,ond,heeft,pv,zijn opvolger,mwv,na de verkiezingen,bb,zijn taken,lv,overgedragen,wwg,,
De politiechef,ond,droeg,pv,de gevangenisdirecteur,mwv,gisteren,bb,de ontsnapte gevangenen,lv,,wwg,over,restpv
De kapitein van het marineschip,ond,droeg,pv,de politiecommissaris,mwv,alweer,bb,een aantal piraten,lv,,wwg,over,restpv
Een onbekende vrouw,ond,heeft,pv,de directeur van het museum,mwv,gisteren,bb,een schilderij van Picasso,lv,overhandigd,wwg,,
De verzamelaar,ond,heeft,pv,het Letterkundig Museum,mwv,vorig jaar,bb,een onbekende tekst van Vondel,lv,geschonken,wwg,,
Wie,ond,probeerde,pv,jou,mwv,vorig jaar,bb,een oude brommer,lv,te verkopen,wwg,,
Welke arts,ond,heeft,pv,de wielrenner,mwv,stiekem,bb,deze verboden medicijnen,lv,gegeven,wwg,,
De snelheidsduivel,ond,moest,pv,de politieagenten,mwv,onmiddellijk,bb,zijn autosleutels,lv,overhandigen,wwg,,
De verpleegkundige,ond,moest,pv,de patiënt,mwv,elke drie uur,bb,een injectie,lv,geven,wwg,,
Wie,ond,heeft,pv,jou,mwv,gisteren,bb,deze rozen,lv,gestuurd,wwg,,
Wie,ond,heeft,pv,zijn vrienden,mwv,nooit,bb,een leugentje,lv,verteld,wwg,,
Mijn oma,ond,heeft,pv,haar kleinkinderen,mwv,na haar overlijden,bb,een klein geldbedrag,lv,nagelaten,wwg,,
De Spaanse gids,ond,vertelde,pv,de toeristen,mwv,tijdens de stadswandeling,bb,de geschiedenis van Barcelona,lv,,wwg,,
Zijn oudere zus,ond,heeft,pv,hem,mwv,tijdens haar wereldreis,bb,talloze kaartjes,lv,gestuurd,wwg,,
Wie,ond,heeft,pv,jou,mwv,gisteren,bb,die onzin,lv,verteld,wwg,,
Wie,ond,heeft,pv,mij,mwv,vanmiddag,bb,zijn rekenmachientje,lv,gegeven,wwg,,
Ìk,ond,heb,pv,jou,mwv,nooit,bb,een serenade,lv,beloofd,wwg,,
De wielrenners,ond,gunden,pv,de oudste wielrenner van het peloton,mwv,tijdens zijn laatste race,bb,de etappeoverwinning,lv,,wwg,,
De jury,ond,gunde,pv,de jonge deelnemer,mwv,unaniem,bb,de tweede prijs,lv,,wwg,,
Straatartiesten,ond,troggelen,pv,argeloze toeschouwers,mwv,met slimme trucs,bb,veel geld,lv,,wwg,af,restpv
Onze Bulgaarse oppas,ond,leerde,pv,ons,mwv,vroeger,bb,allerlei Bulgaarse woorden,lv,,wwg,,
De fysiotherapeut,ond,raadde,pv,de geblesseerde handbalster,mwv,zeer duidelijk,bb,een verdere sportcarrière,lv,,wwg,af,restpv
Wie,ond,heeft,pv,jou,mwv,gisteren,bb,mijn telefoonnummer,lv,gevraagd,wwg,,
Het trotse meisje,ond,mocht,pv,de prinses,mwv,tijdens de feestelijke opening,bb,een bos bloemen,lv,overhandigen,wwg,,
Ik,ond,heb,pv,hem,mwv,ooit,bb,mijn zaag,lv,geleend,wwg,,
De hondentrainster,ond,leerde,pv,haar hond,mwv,in een mum van tijd,bb,een nieuw trucje,lv,,wwg,,
De gestreste docent,ond,had,pv,de helft van de klas,mwv,binnen een half uur,bb,een waarschuwing,lv,gegeven,wwg,,
De bruidsmeisjes,ond,hadden,pv,de bruidegom,mwv,tijdens de plechtigheid,bb,de ringen,lv,overhandigd,wwg,,
Ik,ond,heb,pv,mijn klasgenootjes,mwv,tijdens de mentorles,bb,mijn excuses,lv,aangeboden,wwg,,
Ik,ond,moet,pv,jou,mwv,straks,bb,een heel grappig verhaal,lv,vertellen,wwg,,
Uilen,ond,moeten,pv,hun jongen,mwv,elk uur,bb,een nieuw hapje,lv,geven,wwg,,
Ooievaars,ond,geven,pv,hun jongen,mwv,elke dag,bb,kikkers en hagedissen,lv,,wwg,,
De tevreden gasten,ond,wilden,pv,de ober,mwv,na een geslaagde avond,bb,een flinke fooi,lv,geven,wwg,,
Mijn vader,ond,gaf,pv,ons,mwv,iedere avond,bb,een glaasje chocolademelk,lv,,wwg,,
De butler,ond,heeft,pv,de koning en zijn gasten,mwv,na het avondmaal,bb,een kopje thee,lv,ingeschonken,wwg,,
De directeur van het warenhuis,ond,heeft,pv,de tienduizendste klant,mwv,na een korte toespraak,bb,een grote cheque,lv,gegeven,wwg,,
Ik,ond,zou,pv,jou,mwv,graag,bb,een drankje,lv,willen aanbieden,wwg,,
Wie,ond,heeft,pv,jullie,mwv,vorige keer,bb,deze dans,lv,geleerd,wwg,,
Welk bedrijf,ond,heeft,pv,jou,mwv,aan het begin van de zomervakantie,bb,je boekenpakket,lv,geleverd,wwg,,
Onze slager,ond,biedt,pv,dat kleine meisje,mwv,altijd,bb,een plakje worst,lv,,wwg,aan,restpv
Zij,ond,heeft,pv,haar familie,mwv,uit woede,bb,niets,lv,nagelaten,wwg,,
De ingehuurde student,ond,moest,pv,voorbijgangers,mwv,voor de ingang van het warenhuis,bb,nieuwe verzekering,lv,verkopen,wwg,,
De hypotheekadviseur,ond,raadde,pv,ons,mwv,onmiddellijk,bb,een hogere hypotheek,lv,,wwg,af,restpv
De verdediger,ond,ontnam,pv,de spits,mwv,met een knappe sliding,bb,een scoringskans,lv,,wwg,,
De sportarts,ond,raadde,pv,zijn atleten,mwv,altijd,bb,een uitgebreide warming-up,lv,,wwg,aan,restpv
Mijn buurvrouw,ond,gaf,pv,mij,mwv,vanmorgen,bb,de verkeerd bezorgde post,lv,,wwg,,
De voorzitter van de jury,ond,overhandigde,pv,de winnaar,mwv,na een vriendelijk toespraakje,bb,de beker,lv,,wwg,,
Het meisje,ond,overhandigde,pv,de orthodontist,mwv,verlegen,bb,haar kapotte beugel,lv,,wwg,,
De gids,ond,raadde,pv,de wadlopers,mwv,voor vertrek,bb,goede laarzen,lv,,wwg,aan,restpv
Die gulle multimiljonair,ond,heeft,pv,het goede doel,mwv,alweer,bb,een aanzienlijk bedrag,lv,geschonken,wwg,,
Ik,ond,moet,pv,onze gasten,mwv,vanavond,bb,wijn,lv,inschenken,wwg,,
De machinist,ond,moest,pv,de treinreizigers,mwv,tot zijn grote spijt,bb,de omleiding,lv,meedelen,wwg,,
De coach,ond,deelde,pv,zijn spelers,mwv,vlak voor de wedstrijd,bb,de opstelling,lv,,wwg,mee,restpv
De nieuwslezer,ond,deelde,pv,het volk,mwv,met uiterst serieuze stem,bb,de dood van de voormalig president,lv,,wwg,mee,restpv
De circusdirecteur,ond,liet,pv,zijn personeel,mwv,na zijn overlijden,bb,de circustent,lv,,wwg,na,restpv
Wie,ond,kan,pv,mij,mwv,vanaf volgende maand,bb,de Russische taal,lv,leren,wwg,,
Niemand,ond,heeft,pv,mij,mwv,tot nu toe,bb,een antwoord,lv,gegeven,wwg,,
Wij,ond,willen,pv,de buitenlandse prins,mwv,straks,bb,dit typisch Nederlandse drankje,lv,aanbieden,wwg,,
De zilversmid,ond,heeft,pv,de bruidegom,mwv,afgelopen zaterdag,bb,de ringen,lv,overhandigd,wwg,,
De fotograaf,ond,stuurde,pv,de krantenredactie,mwv,net op tijd,bb,zijn fotoreportage,lv,,wwg,,
De goochelaar,ond,leerde,pv,de kinderen,mwv,tijdens het verjaardagsfeestje,bb,een kaarttruc,lv,,wwg,,
De fotograaf,ond,gaf,pv,het model,mwv,tijdens de fotoshoot,bb,veel aanwijzingen,lv,,wwg,,
Wie,ond,heeft,pv,mij,mwv,vorig jaar,bb,dit boek,lv,geleend,wwg,,
Ik,ond,heb,pv,hem,mwv,meteen,bb,een ander kapsel,lv,aangeraden,wwg,,
De gids,ond,raadde,pv,ons,mwv,gisteren,bb,de botanische tuin,lv,,wwg,aan,restpv
De wisselspeler,ond,gaf,pv,zijn teamgenoten,mwv,tijdens de pauze,bb,een kopje thee,lv,,wwg,,
De nachtzuster,ond,moest,pv,de geopereerde man,mwv,s nachts,bb,pijnstillers,lv,geven,wwg,,
De Nederlandse soldaten,ond,droegen,pv,hun Amerikaanse collega's,mwv,na twee jaar,bb,de verantwoordelijkheid voor dat gebied,lv,,wwg,over,restpv
De bondscoach,ond,gunde,pv,het zeventienjarige toptalent,mwv,tijdens het oefenduel met Italië,bb,zijn eerste speelminuten,lv,,wwg,,
Onze wiskundedocent,ond,heeft,pv,ons,mwv,gisteren,bb,de stelling van Pythagoras,lv,uitgelegd,wwg,,
De strandwachten,ond,hebben,pv,de drenkeling,mwv,onmiddellijk,bb,een zwemvest,lv,gegeven,wwg,,
De vermoeide minister,ond,deelde,pv,het volk,mwv,op televisie,bb,zijn ontslag,lv,,wwg,mee,restpv
Mijn opa,ond,vertelde,pv,ons,mwv,vroeger,bb,allerlei spannende verhalen,lv,,wwg,,
Veel fans,ond,probeerden,pv,hun idool,mwv,na zijn optreden,bb,een hand,lv,te geven,wwg,,
De chef-kok van het chique restaurant,ond,raadde,pv,ons,mwv,na het hoofdgerecht,bb,de zelfgemaakte appeltaart,lv,,wwg,aan,restpv
Ik,ond,heb,pv,mijn zusje,mwv,gisteren,bb,mijn laptop,lv,geleend,wwg,,
De wereldreiziger,ond,heeft,pv,zijn familie,mwv,na zijn tocht door de jungle,bb,een onbekende ziekte,lv,overgedragen,wwg,,
Honden,ond,kunnen,pv,hun jongen,mwv,ook,bb,liefde en aandacht,lv,geven,wwg,,
De banketbakker,ond,overhandigde,pv,iedereen,mwv,tijdens de feestelijke opening van zijn nieuwe zaak,bb,roomsoesjes en speculaas,lv,,wwg,,
De oude gastspreker,ond,vertelde,pv,ons,mwv,tijdens onze themaweek,bb,zijn oorlogsverhalen,lv,,wwg,,
Ik,ond,schenk,pv,mijn kleine zusje,mwv,iedere morgen,bb,een glaasje melk,lv,,wwg,in,restpv
De opgepakte jongens,ond,vertelden,pv,de politiecommissaris,mwv,tijdens het verhoor,bb,allerlei leugens,lv,,wwg,,
Ik,ond,wil,pv,mijn kinderen,mwv,later,bb,Kruistocht in spijkerbroek,lv,voorlezen,wwg,,
De campingeigenaar,ond,leende,pv,de vergeetachtige jongen,mwv,voor een nacht,bb,een slaapzak,lv,,wwg,,
De architect,ond,overhandigde,pv,zijn Russische opdrachtgevers,mwv,na maanden van stress,bb,zijn ontwerp voor het winkelcentrum,lv,,wwg,,
Ik,ond,heb,pv,hem,mwv,nooit,bb,een leugentje,lv,verteld,wwg,,
Bied,pv,onmiddellijk,bb,jouw excuses,lv,aan haar,mwv,,wwg,aan,restpv,,
Geef,pv,nooit,bb,je telefoonnummer,lv,aan onbekenden,mwv,,wwg,,,,
Schenk,pv,nu,bb,een mooi bedrag,lv,aan het goede doel,mwv,,wwg,,,,
Overhandig,pv,tijdens de ceremonie,bb,deze bloemen,lv,aan de Olympisch kampioene,mwv,,wwg,,,,
Schrijf,pv,nooit,bb,deze zware pijnstillers,lv,aan kinderen,mwv,,wwg,voor,restpv,,
Draag,pv,na jouw nachtdienst,bb,dit dossier,lv,aan de dagploeg,mwv,,wwg,over,restpv,,
Draag,pv,volgende maand,bb,jouw taken,lv,aan jouw collega,mwv,,wwg,over,restpv,,
Lever,pv,vóór twaalf uur vanmiddag,bb,deze verse vissen,lv,aan het chique restaurant,mwv,,wwg,,,,
Verkoop,pv,alsjeblieft,bb,die oude viool,lv,aan de instrumentenhandelaar,mwv,,wwg,,,,
Bied,pv,morgen,bb,jouw verontschuldigingen,lv,aan jouw docent,mwv,,wwg,aan,restpv,,
Bied,pv,na afloop van de marathon,bb,een bidon met water,lv,aan de vermoeide renners,mwv,,wwg,aan,restpv,,
Bied,pv,tijdens de persconferentie,bb,jouw verontschuldigingen,lv,aan het Nederlandse volk,mwv,,wwg,aan,restpv,,
Verkoop,pv,nooit,bb,dit dierbare erfstuk,lv,aan geïnteresseerde handelaars,mwv,,wwg,,,,
Leen,pv,toch,bb,jouw oude laptop,lv,aan je zusje,mwv,,wwg,,,,
Geef,pv,nooit,bb,jouw pincode,lv,aan vreemden,mwv,,wwg,,,,
Vertel,pv,morgen,bb,de datum van de herkansing,lv,aan de vijfdeklassers,mwv,,wwg,,,,
Lees,pv,elke avond,bb,een mooi verhaaltje,lv,aan je kinderen,mwv,,wwg,voor,restpv,,
Schenk,pv,na het voorgerecht,bb,een zoet wijntje,lv,voor de gasten,mwv,,wwg,in,restpv,,
Bied,pv,na binnenkomst,bb,een glaasje champagne,lv,aan de hotelgasten,mwv,,wwg,aan,restpv,,
Schenk,pv,ieder jaar,bb,een klein deel van jouw salaris,lv,aan onze stichting,mwv,,wwg,,,,
Vertel,pv,rond het kampvuur,bb,dat griezelige verhaal,lv,aan de brugklassers,mwv,,wwg,,,,
Schrijf,pv,in ieder geval,bb,een hoestdrank,lv,aan de verkouden presentator,mwv,,wwg,voor,restpv,,
Schrijf,pv,nooit,bb,bloedverdunners,lv,aan jonge kinderen,mwv,,wwg,voor,restpv,,
Schrijf,pv,in geen geval,bb,deze zware medicijnen,lv,aan jonge kinderen,mwv,,wwg,voor,restpv,,
