De Olympisch kampioene,ond,is,pv,vanmorgen,bb,officieel,bb,door de koning,bb,geridderd,wwg,,,,,,
Het hoofdgerecht,ond,wordt,pv,traditiegetrouw,bb,altijd,bb,door mijn vader,bb,bereid,wwg,,,,,,
Hun ontsnapping uit de zwaarbewaakte Amerikaanse gevangenis,ond,is,pv,waarschijnlijk,bb,maandenlang,bb,door de vier gedetineerden,bb,voorbereid,wwg,,,,,,
Dat,ond,is,pv,volgens mij,bb,nooit,bb,door hem,bb,beweerd,wwg,,,,,,
De finale van het WK-voetbal,ond,is,pv,in 2010,bb,wereldwijd,bb,"door 1,2 miljard mensen",bb,bekeken,wwg,,,,,,
Het gezonken cruiseschip,ond,zal,pv,waarschijnlijk,bb,in het voorjaar,bb,door een Frans bedrijf,bb,geborgen worden,wwg,,,,,,
De verwaarloosde paarden,ond,zijn,pv,gelukkig,bb,op tijd,bb,door medewerkers van de dierenambulance,bb,ontdekt,wwg,,,,,,
Die prestigieuze prijs,ond,is,pv,dit jaar,bb,wederom,bb,door een Belgische fotograaf,bb,gewonnen,wwg,,,,,,
Uw gegevens,ond,zijn,pv,waarschijnlijk,bb,verkeerd,bb,door onze stagiaire,bb,ingevoerd,wwg,,,,,,
Dit schilderij,ond,is,pv,volgens experts,bb,zeer waarschijnlijk,bb,door een leerling van Rembrandt,bb,gemaakt,wwg,,,,,,
Brandblussers,ond,horen,pv,eigenlijk,bb,elk jaar,bb,door experts,bb,gecontroleerd te worden,wwg,,,,,,
Ons konijn,ond,zal,pv,volgens week,bb,vanwege problemen met zijn gebit,bb,door de dierenarts,bb,geopereerd moeten worden,wwg,,,,,,
De finale van Expeditie Robinson,ond,is,pv,dit jaar,bb,tot mijn grote verbazing,bb,door die Nederlandse actrice,bb,gewonnen,wwg,,,,,,
De aangereden eland,ond,is,pv,uiteindelijk,bb,alsnog,bb,door de boswachter,bb,gedood,wwg,,,,,,
Dat grappige filmpje van mijn klasgenootje,ond,is,pv,inmiddels,bb,al,bb,door twaalfduizend mensen,bb,bekeken,wwg,,,,,,
De jonge winkeldieven,ond,zijn,pv,na een korte worsteling,bb,alsnog,bb,door het winkelpersoneel,bb,overmeesterd,wwg,,,,,,
De beknelde vrachtwagenchauffeur,ond,is,pv,uiteindelijk,bb,na drie uur,bb,door de brandweer,bb,bevrijd,wwg,,,,,,
Dat bekende Spaanstalige nummer,ond,is,pv,inmiddels,bb,al,bb,door tientallen artiesten,bb,gecoverd,wwg,,,,,,
De gevallen bergbeklimmer,ond,werd,pv,na twee dagen,bb,alsnog,bb,door reddingswerkers,bb,gelokaliseerd,wwg,,,,,,
De dronken passagier,ond,is,pv,uiteindelijk,bb,door de marechaussee,bb,uit het vliegtuig,bb,verwijderd,wwg,,,,,,
Het pasgeboren olifantje,ond,is,pv,de afgelopen drie weken,bb,al,bb,door duizenden dierentuinbezoekers,bb,gefotografeerd,wwg,,,,,,
Het kansloze zebrajong,ond,is,pv,na een korte achtervolging,bb,met één beet,bb,door de leeuwin,bb,gedood,wwg,,,,,,
De nieuwe rekruten,ond,moesten,pv,zich,lv,tot hun grote verbazing,bb,in het midden van de nacht,bb,voor een extra oefening,bb,aankleden,wwg,,,,
De gefrustreerde verdediger,ond,kon,pv,zich,lv,volgens de verslaggever,bb,na zijn rode kaart,bb,nauwelijks,bb,beheersen,wwg,,,,
De voortvluchtige gevangenen,ond,hebben,pv,zich,lv,volgens de woordvoerder van de politie,bb,drie dagen,bb,in een grot,bb,schuilgehouden,wwg,,,,
De Italiaanse bendeleider,ond,heeft,pv,zich,lv,volgens de politie,bb,op eerste kerstdag,bb,alsnog,bb,overgegeven,wwg,,,,
De spelers van het Nederlands elftal,ond,zullen,pv,zich,lv,na de blamage van het vorige EK,bb,tijdens het WK,bb,graag,bb,willen revancheren,wwg,,,,
Een aantal supporters,ond,heeft,pv,zich,lv,tijdens de huldiging,bb,helaas,bb,flink,bb,misdragen,wwg,,,,
Iedereen,ond,kan,pv,zich,lv,morgen,bb,tot twaalf uur,bb,via de website,bb,aanmelden,wwg,,,,
De chef-kok,ond,heeft,pv,zich,lv,vanavond,bb,tijdens het snijden van de uien,bb,flink,bb,verwond,wwg,,,,
Dat jonge Belgische model,ond,moest,pv,zich,lv,gisteren,bb,tijdens de modeshow van die beroemde Italiaanse ontwerper,bb,acht keer,bb,omkleden,wwg,,,,
Jullie,ond,hebben,pv,je,lv,gisteren,bb,gelukkig,bb,goed,bb,gedragen,wwg,,,,
De Uruguayaanse spits,ond,stelde,pv,zich,lv,volgens de scheidsrechter,bb,na het duwtje van zijn tegenstander,bb,ontzettend,bb,,wwg,aan,restpv,,
Mijn broer,ond,had,pv,zich,lv,door zijn zenuwen,bb,per ongeluk,bb,in het tijdstip van zijn sollicitatiegesprek,bb,vergist,wwg,,,,
De patiënt,ond,voelde,pv,zich,lv,na de operatie,bb,een paar uur,bb,heel slecht,bb,,wwg,,,,
Ik,ond,douche,pv,me,lv,op werkdagen,bb,altijd,bb,om zeven uur,bb,,wwg,,,,
De kapitein,ond,kon,pv,zich,lv,door de dikke bewolking,bb,niet,bb,goed,bb,oriënteren,wwg,,,,
Jij,ond,hebt,pv,je,lv,waarschijnlijk,bb,weer,bb,in de datum,bb,vergist,wwg,,,,
De Nederlandse wielrenner,ond,heeft,pv,zich,lv,na de recente onthullingen,bb,onmiddellijk,bb,publiekelijk,bb,moeten verontschuldigen,wwg,,,,
We,ond,hebben,pv,ons,lv,gisteren,bb,tijdens de voorstelling van die Vlaamse cabaretier,bb,goed,bb,vermaakt,wwg,,,,
Onze docenten,ond,zullen,pv,zich,lv,traditiegetrouw,bb,tijdens de laatste schooldag van het jaar,bb,als stripfiguren,bb,verkleden,wwg,,,,
Veel Portugezen,ond,hebben,pv,zich,lv,in de zeventiende eeuw,bb,vanwege de vrijheid van godsdienst,bb,hier,bb,gevestigd,wwg,,,,
De minister,ond,had,pv,zich,lv,tijdens de ontmoeting met zijn Duitse collega,bb,wederom,bb,op pijnlijke wijze,bb,versproken,wwg,,,,
Ik,ond,kan,pv,me,lv,zonder een plattegrond,bb,niet,bb,in een vreemde stad,bb,oriënteren,wwg,,,,
De titelverdediger,ond,had,pv,zich,lv,tijdens de laatste training voor de Olympische spelen,bb,helaas,bb,lelijk,bb,verwond,wwg,,,,
Een aantal studenten,ond,bleef,pv,zich,lv,ondanks herhaaldelijke waarschuwingen van het museumpersoneel,bb,toch,bb,de hele tijd,bb,misdragen,wwg,,,,
Een kat,ond,wast,pv,zich,lv,meestal,bb,meerdere keren,bb,per dag,bb,,wwg,,,,
Jij,ond,hebt,pv,je,lv,volgens mij,bb,gisteren,bb,stierlijk,bb,verveeld,wwg,,,,
De eindexamenkandidaten,ond,konden,pv,zich,lv,de laatste dag van hun examens,bb,volgens de rector,bb,moeilijk,bb,concentreren,wwg,,,,
Ik,ond,moest,pv,me,lv,vanmorgen,bb,alweer,bb,heel erg,bb,haasten,wwg,,,,
Jullie,ond,kunnen,pv,je,lv,volgens mij,bb,tot zondag,bb,voor die fotografiecursus,bb,aanmelden,wwg,,,,
Iedereen,ond,moet,pv,zich,lv,tegenwoordig,bb,bij de ingang van die discotheek,bb,met zijn paspoort of identiteitsbewijs,bb,kunnen legitimeren,wwg,,,,
U,ond,zult,pv,zich,lv,hopelijk,bb,snel,bb,beter,bb,voelen,wwg,,,,
Schippers,ond,konden,pv,zich,lv,vroeger,bb,uitstekend,bb,met behulp van de sterrenhemel,bb,oriënteren,wwg,,,,
Wij,ond,moesten,pv,ons,lv,bij dat toneelstuk,bb,elke avond,bb,drie keer,bb,omkleden,wwg,,,,
Jij,ond,zou,pv,je,lv,na jouw gedrag,bb,eigenlijk,bb,heel diep,bb,moeten schamen,wwg,,,,
De Nederlandse judoka,ond,hoopt,pv,zich,lv,na de verloren Olympische finale,bb,volgend jaar,bb,tijdens de wereldkampioenschappen,bb,te revancheren,wwg,,,,
Jullie,ond,hebben,pv,je,lv,gisteren,bb,gelukkig,bb,uitstekend,bb,gedragen,wwg,,,,
De ontsnapte gevangene,ond,heeft,pv,zich,lv,volgens de politie,bb,twee weken,bb,in een boomhut,bb,schuilgehouden,wwg,,,,
De vluchtende overvallers,ond,hebben,pv,zich,lv,vanmorgen,bb,na een waarschuwingsschot van de politie,bb,onmiddellijk,bb,overgegeven,wwg,,,,
Mijn oma,ond,had,pv,zich,lv,gisteren,bb,ontzettend,bb,voor het hoofdgerecht,bb,uitgesloofd,wwg,,,,
De Nederlandse turner,ond,heeft,pv,zich,lv,met zijn gouden medaille,bb,volgens mij,bb,wederom,bb,overtroffen,wwg,,,,
De inbreker,ond,had,pv,zich,lv,volgens de politie,bb,tevergeefs,bb,in de meterkast,bb,verstopt,wwg,,,,
De gewapende overvallers,ond,moesten,pv,zich,lv,na hun arrestatie,bb,van de politie,bb,tot op hun onderbroek,bb,uitkleden,wwg,,,,
Jij,ond,kon,pv,je,lv,vroeger,bb,vaak,bb,slecht,bb,concentreren,wwg,,,,
U,ond,heeft,pv,zich,lv,vandaag,bb,hopelijk,bb,goed,bb,vermaakt,wwg,,,,
Ik,ond,heb,pv,me,lv,helaas,bb,de hele avond,bb,ontzettend,bb,verveeld,wwg,,,,
Mijn broertje,ond,had,pv,zich,lv,dit jaar,bb,met carnaval,bb,als Arabische sjeik,bb,verkleed,wwg,,,,
Mijn broertje,ond,verstopt,pv,zich,lv,tijdens verstoppertje,bb,altijd,bb,achter de bank,bb,,wwg,,,,
U,ond,kunt,pv,zich,lv,vandaag,bb,tot twaalf uur,bb,via die website,bb,aanmelden,wwg,,,,
De meeste patiënten,ond,voelen,pv,zich,lv,na de ingreep,bb,direct,bb,beter,bb,,wwg,,,,
Ik,ond,heb,pv,me,lv,gisteren,bb,tijdens mijn spreekbeurt,bb,vreselijk,bb,versproken,wwg,,,,
Wij,ond,hebben,pv,elkaar,lv,volgens mij,bb,vorig jaar,bb,in de bus,bb,gesproken,wwg,,,,
Dolblije supporters,ond,hebben,pv,elkaar,lv,gisteren,bb,na het winnende doelpunt,bb,minutenlang,bb,omhelsd,wwg,,,,
Wij,ond,hebben,pv,elkaar,lv,volgens mij,bb,nooit,bb,eerder,bb,gezien,wwg,,,,
Mijn moeder en mijn tante,ond,hebben,pv,elkaar,lv,de afgelopen twintig jaar,bb,volgens mij,bb,twee keer,bb,gesproken,wwg,,,,
De Europese staatshoofden,ond,zullen,pv,elkaar,lv,deze week,bb,wederom,bb,uitvoerig,bb,spreken,wwg,,,,
Mijn grootouders,ond,hebben,pv,elkaar,lv,volgens mij,bb,zestien jaar geleden,bb,in het park,bb,ontmoet,wwg,,,,
Mijn collega's,ond,groeten,pv,elkaar,lv,volgens mij,bb,nooit,bb,aan het begin van de dag,bb,,wwg,,,,
Broertjes en zusjes,ond,kunnen,pv,elkaar,lv,volgens mij,bb,vaak,bb,erg goed,bb,irriteren,wwg,,,,
Goede vrienden,ond,kunnen,pv,elkaar,lv,ook,bb,moeiteloos,bb,zonder woorden,bb,begrijpen,wwg,,,,
Wij,ond,zullen,pv,elkaar,lv,volgend jaar,bb,hopelijk,bb,weer,bb,zien,wwg,,,,
Traditioneel,bb,wordt,pv,het kerstgala,ond,meestal,bb,door de vijfdeklassers,bb,georganiseerd,wwg,,,,,,
Gelukkig,bb,zijn,pv,de vakantiegangers,ond,vlak voor de overstroming,bb,door de Franse brandweer,bb,geëvacueerd,wwg,,,,,,
Na het zware ongeval,bb,moest,pv,de bestuurder van de blauwe bestelbus,ond,uiteindelijk,bb,door de brandweer,bb,bevrijd worden,wwg,,,,,,
Helaas,bb,is,pv,het girafje,ond,na zijn geboorte,bb,door zijn moeder,bb,verstoten,wwg,,,,,,
Tegenwoordig,bb,worden,pv,reizigers,ond,zeer uitvoerig,bb,door de douaniers,bb,gecontroleerd,wwg,,,,,,
Door een veearts,bb,is,pv,de ontsnapte stier,ond,vanmorgen,bb,op het marktplein,bb,verdoofd,wwg,,,,,,
Ondanks zijn blunder,bb,werd,pv,de keeper,ond,hartelijk,bb,door het thuispubliek,bb,toegezongen,wwg,,,,,,
Na het ongeluk,bb,is,pv,het slachtoffer,ond,lange tijd,bb,door de ambulancebroeders,bb,gereanimeerd,wwg,,,,,,
Vanmorgen,bb,ben,pv,ik,ond,alweer,bb,door een wesp,bb,gestoken,wwg,,,,,,
Bij wiskunde,bb,wordt,pv,mijn buurjongen,ond,iedere les,bb,door de docent,bb,gewaarschuwd,wwg,,,,,,
Tijdens thuiswedstrijden,bb,worden,pv,de voetballers van Bayern Munchen,ond,meestal,bb,door zestigduizend toeschouwers,bb,toegejuicht,wwg,,,,,,
Op grond van zijn vingerafdrukken,bb,kon,pv,de inbreker,ond,uiteindelijk,bb,door de politie,bb,gearresteerd worden,wwg,,,,,,
Door uw donatie,bb,zal,pv,dit Roemeense bejaardentehuis,ond,binnenkort,bb,door vaklui,bb,opgeknapt worden,wwg,,,,,,
Waarschijnlijk,bb,zal,pv,het gestrande schip,ond,binnenkort,bb,door een Nederlands bedrijf,bb,geborgen worden,wwg,,,,,,
Uiteindelijk,bb,zijn,pv,de doodsbange gijzelaars,ond,na zestien uur,bb,door de Duitse politie,bb,bevrijd,wwg,,,,,,
Na twee maanden,bb,zijn,pv,de Chileense mijnwerkers,ond,door dappere reddingswerkers,bb,uit de ingestorte mijn,bb,bevrijd,wwg,,,,,,
Vannacht,bb,zijn,pv,twaalf historische panden,ond,helaas,bb,door de uitslaande brand,bb,verwoest,wwg,,,,,,
Jaarlijks,bb,wordt,pv,de kerstmarkt van Aken,ond,naar schatting,bb,door honderdduizend toeristen,bb,bezocht,wwg,,,,,,
Vanavond,bb,zal,pv,het Eurovisiesongfestival,ond,naar schatting,bb,door tweehonderd miljoen Europeanen,bb,bekeken worden,wwg,,,,,,
In 1821,bb,is,pv,het raadsel van het hiërogliefenschrift,ond,uiteindelijk,bb,door de Fransman Champollion,bb,ontcijferd,wwg,,,,,,
Na een spectaculaire achtervolging,bb,is,pv,de gezochte crimineel,ond,uiteindelijk,bb,door de politie,bb,ingerekend,wwg,,,,,,
Gisteren,bb,is,pv,de surfer,ond,tijdens het middaguur,bb,door een witte haai,bb,aangevallen,wwg,,,,,,
Gelukkig,bb,werd,pv,het doelpunt van de tegenpartij,ond,na een kort overleg met de lijnrechter,bb,door de scheidsrechter,bb,afgekeurd,wwg,,,,,,
Volgens kunsthistorici,bb,is,pv,dat schilderij,ond,zeer waarschijnlijk,bb,door een leerling van Rembrandt,bb,gemaakt,wwg,,,,,,
Morgen,bb,zal,pv,dat schilderij van Picasso,ond,voor miljoenen euro's,bb,door het Amerikaanse veilinghuis,bb,geveild worden,wwg,,,,,,
In de toekomst,bb,zullen,pv,de meeste sporten,ond,waarschijnlijk,bb,door Chinezen en Indiërs,bb,gedomineerd worden,wwg,,,,,,
Na klachten van buurtbewoners,bb,is,pv,dat café,ond,voor onbepaalde tijd,bb,door de burgemeester,bb,gesloten,wwg,,,,,,
Tijdens de bankoverval,bb,zijn,pv,de criminelen,ond,stiekem,bb,door een bankbediende,bb,gefilmd,wwg,,,,,,
In 2028,bb,worden,pv,de Olympische spelen,ond,misschien,bb,in Nederland,bb,georganiseerd,wwg,,,,,,
Waarom,bb,is,pv,de Nobelprijs voor de literatuur,ond,nooit,bb,door een Nederlander,bb,gewonnen,wwg,,,,,,
Tijdens zijn toespraak,bb,werd,pv,de directeur van het staalbedrijf,ond,door een ontslagen werknemer,bb,met een tomaat,bb,bekogeld,wwg,,,,,,
Tot grote hilariteit van het publiek,bb,werd,pv,de presentator,ond,tijdens het interview,bb,door de cabaretier,bb,geïmiteerd,wwg,,,,,,
Tijdens wedstrijden,bb,mogen,pv,racistische opmerkingen,ond,nooit,bb,door een scheidsrechter,bb,genegeerd worden,wwg,,,,,,
In India,bb,wordt,pv,cricket,ond,naar schatting,bb,door twee miljoen mensen,bb,beoefend,wwg,,,,,,
Vanmorgen,bb,zijn,pv,de gedode olifanten,ond,in de buurt van hun drinkplaats,bb,door beschermers van het wildreservaat,bb,gevonden,wwg,,,,,,
Volgens het onderzoeksbureau,bb,wordt,pv,Antwerpen,ond,jaarlijks,bb,door twee miljoen mensen,bb,bezocht,wwg,,,,,,
Jaarlijks,bb,wordt,pv,de Dom van Aken,ond,volgens onze gids,bb,door vijfhonderdduizend toeristen,bb,beklommen,wwg,,,,,,
Volgens de coach,bb,werd,pv,de wedstrijd,ond,teveel,bb,door de beslissingen van de scheidsrechter beïnvloed,bb,,wwg,,,,,,
Jarenlang,bb,zijn,pv,de werknemers,ond,bewust,bb,door de directie,bb,misleid,wwg,,,,,,
Na de aanrijding,bb,moest,pv,de automobilist,ond,eerst,bb,door de politie,bb,gekalmeerd worden,wwg,,,,,,
Helaas,bb,kon,pv,mijn computer,ond,niet,bb,door de monteur,bb,gerepareerd worden,wwg,,,,,,
Waarschijnlijk,bb,zal,pv,de huidige Franse president,ond,niet,bb,door de Fransen,bb,herkozen worden,wwg,,,,,,
Op alle grote luchthavens,bb,worden,pv,reizigers,ond,streng,bb,door de douaniers,bb,gecontroleerd,wwg,,,,,,
Tijdens de stroomstoring,bb,zijn,pv,veel winkels,ond,in een mum van tijd,bb,door bendes,bb,geplunderd,wwg,,,,,,
Vanmorgen,bb,is,pv,het aftreden van de dictator,ond,tijdens een ingelaste uitzending,bb,door zijn woordvoerder,bb,bekendgemaakt,wwg,,,,,,
Oorspronkelijk,bb,is,pv,dat nummer,ond,in de jaren zeventig,bb,door Bob Dylan,bb,geschreven,wwg,,,,,,
Tijdens de rechtszitting,bb,werd,pv,de inbraak,ond,meerdere malen,bb,door de verdachte,bb,ontkend,wwg,,,,,,
Volgens onderzoekers,bb,wordt,pv,die Afrikaanse taal,ond,nog,bb,door twaalf stamleden,bb,gesproken,wwg,,,,,,
Door de scheidsrechter,bb,werd,pv,die handsbal,ond,gelukkig,bb,niet,bb,gezien,wwg,,,,,,
Morgen,bb,zal,pv,het gerenoveerde museum,ond,plechtig,bb,door de koningin,bb,geopend worden,wwg,,,,,,
Na de verloren finale,bb,moest,pv,de verdrietige judoka,ond,lang,bb,door zijn coach,bb,getroost worden,wwg,,,,,,
Na een tip,bb,zijn,pv,de stropers,ond,door de politie,bb,op heterdaad,bb,betrapt,wwg,,,,,,
Gisteren,bb,is,pv,het wereldrecord,ond,na zeventien jaar,bb,door een Ghanese atleet,bb,verbeterd,wwg,,,,,,
Uiteindelijk,bb,zijn,pv,de bejaarden,ond,door dappere brandweermannen,bb,uit de brandende flat,bb,gered,wwg,,,,,,
Na de extreme regenval,bb,moesten,pv,de dijken,ond,door Nederlandse militairen,bb,met zandzakken,bb,verstevigd worden,wwg,,,,,,
Morgen,bb,zullen,pv,mijn moedervlekken,ond,in het ziekenhuis,bb,door een dermatoloog,bb,verwijderd worden,wwg,,,,,,
Na het ongeluk,bb,werd,pv,de weg,ond,onmiddellijk,bb,door politieagenten,bb,afgesloten,wwg,,,,,,
Gisteren,bb,is,pv,het groot dictee der Nederlandse taal,ond,wederom,bb,door een Vlaming,bb,gewonnen,wwg,,,,,,
In reclames,bb,werden,pv,sigaretten,ond,vaak,bb,door beroemde Hollywoordsterren,bb,aangeprezen,wwg,,,,,,
Waarschijnlijk,bb,zal,pv,die oplichter,ond,wegens het gebrekkige bewijs,bb,door de rechtbank,bb,vrijgesproken worden,wwg,,,,,,
Voor tweehonderd euro,bb,zal,pv,de keuken,ond,ook,bb,door onze monteur,bb,geïnstalleerd worden,wwg,,,,,,
Eeuwenlang,bb,is,pv,het oude Egypte,ond,met zeer veel succes,bb,door verschillende farao's,bb,geregeerd,wwg,,,,,,
Volgens mij,bb,is,pv,mijn paraplu,ond,per ongeluk,bb,door een klasgenootje,bb,meegenomen,wwg,,,,,,
Helaas,bb,wordt,pv,het tropische regenwoud,ond,continu,bb,door menselijke hebzucht,bb,bedreigd,wwg,,,,,,
Vorig jaar,bb,is,pv,zesduizend hectare regenwoud,ond,zonder toestemming van de Surinaamse overheid,bb,door goudzoekers,bb,gekapt,wwg,,,,,,
Op tien juli 1584,bb,is,pv,Willem van Oranje,ond,in Delft,bb,door Balthasar Gerards,bb,vermoord,wwg,,,,,,
Tijdens de overstroming,bb,zijn,pv,auto's en busjes,ond,honderden meters,bb,door het krachtige water,bb,meegesleurd,wwg,,,,,,
Door de ervaren piloot,bb,is,pv,een catastrofale ramp,ond,tijdens de landing,bb,ternauwernood,bb,voorkomen,wwg,,,,,,
Bij zoogdieren,bb,worden,pv,de jongen,ond,zelden,bb,door beide ouders,bb,opgevoed,wwg,,,,,,
Na lang zoeken,bb,werd,pv,de snowboarder,ond,ongedeerd,bb,door reddingswerkers,bb,aangetroffen,wwg,,,,,,
Binnenkort,bb,zal,pv,het onlangs ontdekte schilderij van Van Gogh,ond,permanent,bb,door het museum,bb,tentoongesteld worden,wwg,,,,,,
Gedurende acht maanden,bb,zal,pv,het bekladde schilderij,ond,uiterst secuur,bb,door een restaurator,bb,hersteld worden,wwg,,,,,,
Tot grote teleurstelling van veel reizigers,bb,kon,pv,de aangekondigde staking van de buschauffers,ond,niet,bb,door de rechtbank,bb,verboden worden,wwg,,,,,,
Vanavond,bb,zal,pv,het volkslied,ond,voor aanvang van de wedstrijd,bb,door die beroemde Nederlandse zangeres,bb,gezongen worden,wwg,,,,,,
Vroeger,bb,werd,pv,Sinterklaas,ond,altijd,bb,door mijn opa,bb,gespeeld,wwg,,,,,,
Op het politiebureau,bb,werden,pv,de twee jongens,ond,vermanend,bb,door de wijkagent,bb,toegesproken,wwg,,,,,,
Hopelijk,bb,zal,pv,de massasprint,ond,vandaag,bb,door een Nederlandse wielrenner,bb,gewonnen worden,wwg,,,,,,
In de dierentuin,bb,wordt,pv,het verstoten girafje,ond,om het uur,bb,door de verzorgers,bb,gevoerd,wwg,,,,,,
Tijdens de strafschoppenreeks,bb,werd,pv,de beslissende penalty,ond,helaas,bb,door mijn favoriete speler,bb,gemist,wwg,,,,,,
Met een katachtige reflex,bb,werd,pv,de penalty,ond,knap,bb,door de keeper,bb,gered,wwg,,,,,,
In blessuretijd,bb,werd,pv,het winnende doelpunt,ond,alsnog,bb,door die Argentijnse sterspeler,bb,gemaakt,wwg,,,,,,
Elk jaar,bb,worden,pv,de Nederlandse oliebollen,ond,uitvoerig,bb,door het Algemeen Dagblad,bb,getest,wwg,,,,,,
Gelukkig,bb,werd,pv,mijn gênante verspreking,ond,niet,bb,door mijn klasgenoten,bb,opgemerkt,wwg,,,,,,
Volgens een voorspelling van de Maya's,bb,zou,pv,de wereld,ond,in 2012,bb,door een natuurramp,bb,vergaan,wwg,,,,,,
Volgens de automonteur,bb,wordt,pv,het piepende geluid,ond,vermoedelijk,bb,door een verroeste remschijf,bb,veroorzaakt,wwg,,,,,,
Volgende week,bb,zullen,pv,de steunlessen,ond,vermoedelijk,bb,door die nieuwe docent,bb,gegeven worden,wwg,,,,,,
Inmiddels,bb,wordt,pv,Facebook,ond,dagelijks,bb,door achthonderd miljoen mensen,bb,bezocht,wwg,,,,,,
Deze week,bb,is,pv,dat sigarenwinkeltje,ond,alweer,bb,door minderjarige criminelen,bb,overvallen,wwg,,,,,,
Volgens de dokter,bb,wordt,pv,mijn hevige huiduitslag,ond,vermoedelijk,bb,door een voedselallergie,bb,veroorzaakt,wwg,,,,,,
Vlak voor de uitzending,bb,werd,pv,de presentator,ond,plotseling,bb,door een acute blindedarmontsteking,bb,geveld,wwg,,,,,,
Tijdens het televisie-interview,bb,werden,pv,de nieuwe bezuinigingen,ond,nogmaals,bb,door de president,bb,gerechtvaardigd,wwg,,,,,,
Door alle leerlingen,bb,werd,pv,het laatste liedje van de musical,ond,natuurlijk,bb,uit volle borst,bb,meegezongen,wwg,,,,,,
Tijdens de rechtszitting,bb,werden,pv,de aanklachten,ond,door de verdachte,bb,nogmaals,bb,ontkend,wwg,,,,,,
Vorig jaar,bb,is,pv,de hoofdprijs van de loterij,ond,nooit,bb,door de winnaar,bb,opgehaald,wwg,,,,,,
Vannacht,bb,is,pv,de jonge inbreker,ond,na een korte worsteling,bb,door de bejaarde bewoner,bb,overmeesterd,wwg,,,,,,
Na de gewonnen finale,bb,werden,pv,de Nederlandse hockeyvrouwen,ond,hartelijk,bb,door de kroonprins,bb,gefeliciteerd,wwg,,,,,,
Waarom,bb,ben,pv,jij,ond,wel,bb,door hem,bb,uitgenodigd,wwg,,,,,,
Volgende week,bb,zal,pv,de siamese tweeling,ond,in een Amerikaans ziekenhuis,bb,door een team van topchirurgen,bb,geopereerd worden,wwg,,,,,,
Inmiddels,bb,is,pv,dat Spaanstalige nummer,ond,meerdere keren,bb,door verschillende artiesten,bb,gecoverd,wwg,,,,,,
Naar aanleiding van het kritische artikel,bb,is,pv,de journalist,ond,door de redactie,bb,op staande voet,bb,ontslagen,wwg,,,,,,
Door mijn gekneusde teen,bb,kan,pv,ik,ond,de komende weken,bb,niet,bb,aan de gymlessen,vzv,deelnemen,wwg,,,,
Volgens de radioverslaggever,bb,heeft,pv,de doelman,ond,wederom,bb,slecht,bb,op de voorzet,vzv,geanticipeerd,wwg,,,,
Bij de tweede test,bb,weken,pv,mijn bloedwaarden,ond,helaas,bb,ook,bb,van het gewenste niveau,vzv,,wwg,af,restpv,,
Waarom,bb,ben,pv,je,ond,niet,bb,op tijd,bb,met je leerwerk,vzv,begonnen,wwg,,,,
Vorige week,bb,hebben,pv,wij,ond,in Antwerpen,bb,ontzettend,bb,van het mooie weer,vzv,genoten,wwg,,,,
Uiteindelijk,bb,is,pv,mijn vader,ond,gelukkig,bb,niet,bb,op het contractaanbod van het Franse bedrijf,vzv,ingegaan,wwg,,,,
Op de militaire basis,bb,luisteren,pv,tolken,ond,in ploegendienst,bb,de hele dag,bb,naar de radioberichten van de vijand,vzv,,wwg,,,,
Vorige week,bb,reageerde,pv,de burgemeester,ond,tijdens het interview,bb,furieus,bb,op de beschuldigingen van machtsmisbruik,vzv,,wwg,,,,
Volgens de verkeersborden,bb,moeten,pv,automobilisten,ond,de komende vijf kilometer,bb,goed,bb,voor overstekende herten,vzv,uitkijken,wwg,,,,
Vorige week,bb,heeft,pv,Rodger Federer,ond,helaas,bb,alweer,bb,van zijn Servische opponent,vzv,verloren,wwg,,,,
Na beschuldigingen van machtsmisbruik,bb,kon,pv,de Italiaanse president,ond,niet,bb,langer,bb,op de sympathie van het volk,vzv,rekenen,wwg,,,,
Vanwege de lichte rugblessure,bb,twijfelde,pv,de trainer,ond,voor de belangrijke wedstrijd,bb,natuurlijk,bb,over de inzetbaarheid van de spits,vzv,,wwg,,,,
In dat bos,bb,moeten,pv,bezoekers,ond,volgens de boswachter,bb,goed,bb,voor agressieve zwijnen,vzv,uitkijken,wwg,,,,
Volgens sombere economen,bb,moet,pv,Europa,ond,dit jaar,bb,wederom,bb,voor een krimp van de economie,vzv,vrezen,wwg,,,,
Volgens mijn fysiotherapeut,bb,moet,pv,ik,ond,nu,bb,vaker,bb,aan mijn conditie,vzv,werken,wwg,,,,
Gespannen,bb,wachtten,pv,wij,ond,vroeger,bb,op vijf december,bb,op de komst van Sinterklaas,vzv,,wwg,,,,
Vanwege aanpassingen aan het spoor,bb,moesten,pv,de reizigers,ond,soms,bb,lang,bb,op hun trein,vzv,wachten,wwg,,,,
Tijdens grote schaatstoernooien,bb,zorgt,pv,dat orkestje,ond,met hun opzwepende muziek,bb,altijd,bb,voor een geweldige sfeer,vzv,,wwg,,,,
Tijdens de proef,bb,moesten,pv,de deelnemers van Expeditie Robinson,ond,tien minuten,bb,op het strand,bb,naar gouden munten,vzv,zoeken,wwg,,,,
Gespannen,bb,wachtte,pv,de ijsdanser,ond,gisteren,bb,na zijn optreden,bb,op het oordeel van de jury,vzv,,wwg,,,,
